Date,Closing Balance
02/12/24,14428.38
02/12/24,13178.38
02/12/24,11928.38
02/12/24,10678.38
03/12/24,10834.38
05/12/24,10970.38
08/12/24,20970.38
09/12/24,240970.38
09/12/24,235070.38
09/12/24,35070.38
09/12/24,27070.38
09/12/24,18070.38
09/12/24,36070.38
09/12/24,21070.38
09/12/24,19820.38
09/12/24,18570.38
09/12/24,17320.38
09/12/24,16070.38
09/12/24,14820.38
09/12/24,13570.38
09/12/24,12320.38
09/12/24,11070.38
09/12/24,53728.28
09/12/24,11071.28
10/12/24,54071.28
10/12/24,11071.28
10/12/24,261071.28
10/12/24,61071.28
10/12/24,11071.28
10/12/24,12620.28
11/12/24,47634.44
11/12/24,10634.44
12/12/24,130634.44
12/12/24,10634.44
13/12/24,14171.82
14/12/24,69521.82
15/12/24,79521.82
15/12/24,20521.82
16/12/24,19271.82
16/12/24,18021.82
16/12/24,16771.82
16/12/24,15521.82
16/12/24,14271.82
16/12/24,13021.82
16/12/24,11771.82
16/12/24,10521.82
16/12/24,210521.82
16/12/24,110521.82
16/12/24,10521.82
17/12/24,244130.41
17/12/24,10130.41
22/12/24,20130.41
23/12/24,18630.41
23/12/24,17130.41
23/12/24,15730.41
23/12/24,14330.41
23/12/24,12930.41
23/12/24,11530.41
23/12/24,10130.41
27/12/24,14030.41
27/12/24,10130.41
29/12/24,20130.41
30/12/24,18730.41
30/12/24,17330.41
30/12/24,15930.41
30/12/24,14530.41
30/12/24,13130.41
30/12/24,11630.41
30/12/24,10130.41
30/12/24,10216.85
01/01/25,10382.85
01/01/25,6215.85
01/01/25,10382.85
05/01/25,20382.85
06/01/25,18982.85
06/01/25,17582.85
06/01/25,16182.85
06/01/25,14782.85
06/01/25,13382.85
06/01/25,11882.85
06/01/25,10382.85
12/01/25,130382.85
12/01/25,140382.85
13/01/25,138982.85
13/01/25,137582.85
13/01/25,136182.85
13/01/25,134782.85
13/01/25,133382.85
13/01/25,131882.85
13/01/25,130382.85
13/01/25,10382.85
14/01/25,13976.84
14/01/25,10976.84
17/01/25,11156.84
17/01/25,25291.61
17/01/25,10291.61
17/01/25,10301.61
19/01/25,20301.61
20/01/25,18901.61
20/01/25,17501.61
20/01/25,16101.61
20/01/25,14701.61
20/01/25,13301.61
20/01/25,11801.61
20/01/25,10301.61
20/01/25,11850.61
24/01/25,11940.61
26/01/25,21940.61
27/01/25,20540.61
27/01/25,19140.61
27/01/25,17740.61
27/01/25,16340.61
27/01/25,14840.61
27/01/25,13340.61
27/01/25,11940.61
30/01/25,131940.61
30/01/25,21940.61
30/01/25,14579.61
30/01/25,15380.61
30/01/25,14401.61
31/01/25,69424.31
31/01/25,10424.31
01/02/25,6257.31
01/02/25,10424.31
01/02/25,10456.31
02/02/25,20456.31
03/02/25,19056.31
03/02/25,17656.31
03/02/25,16256.31
03/02/25,14856.31
03/02/25,13356.31
03/02/25,11956.31
03/02/25,10456.31
06/02/25,10367.31
06/02/25,11302.99
09/02/25,21302.99
10/02/25,19902.99
10/02/25,18502.99
10/02/25,17002.99
10/02/25,15602.99
10/02/25,14202.99
10/02/25,12802.99
10/02/25,11302.99
10/02/25,11320.99
10/02/25,11480.99
12/02/25,131480.99
12/02/25,11480.99
13/02/25,11518.99
13/02/25,13772.36
13/02/25,10772.36
15/02/25,12722.36
16/02/25,22722.36
17/02/25,21322.36
17/02/25,19922.36
17/02/25,18522.36
17/02/25,17122.36
17/02/25,15722.36
17/02/25,14222.36
17/02/25,12722.36
17/02/25,12784.86
17/02/25,13034.86
18/02/25,16132.86
18/02/25,16197.86
18/02/25,17479.86
18/02/25,1407094.14
18/02/25,507094.14
19/02/25,508134.14
19/02/25,10134.14
20/02/25,10196.84
23/02/25,20196.84
24/02/25,18796.84
24/02/25,17396.84
24/02/25,15996.84
24/02/25,14596.84
24/02/25,13196.84
24/02/25,11696.84
24/02/25,10196.84
28/02/25,10374.34
28/02/25,10468.59
28/02/25,10979.59
28/02/25,11045.59
28/02/25,31490.09
28/02/25,10490.09
01/03/25,6323.09
01/03/25,10490.09
02/03/25,20490.09
03/03/25,19090.09
03/03/25,17690.09
03/03/25,16290.09
03/03/25,14890.09
03/03/25,13490.09
03/03/25,11990.09
03/03/25,10490.09
03/03/25,10688.89
03/03/25,10800.89
03/03/25,10872.89
04/03/25,925195.41
04/03/25,425195.41
04/03/25,10195.41
05/03/25,10255.41
06/03/25,10285.51
06/03/25,10404.51
07/03/25,11002.51
09/03/25,21002.51
10/03/25,19502.51
10/03/25,18002.51
10/03/25,16602.51
10/03/25,15202.51
10/03/25,13802.51
10/03/25,12402.51
10/03/25,11002.51
11/03/25,11107.51
12/03/25,131107.51
12/03/25,11107.51
12/03/25,11165.01
13/03/25,12547.93
13/03/25,10547.93
14/03/25,10302.93
16/03/25,20302.93
17/03/25,18902.93
17/03/25,17502.93
17/03/25,16102.93
17/03/25,14702.93
17/03/25,13202.93
17/03/25,11802.93
17/03/25,10302.93
17/03/25,10387.73
18/03/25,11936.73
18/03/25,11847.73
19/03/25,511847.73
19/03/25,1011847.73
19/03/25,811847.73
19/03/25,611847.73
19/03/25,11847.73
21/03/25,1511847.73
21/03/25,11847.73
22/03/25,92564.34
22/03/25,10564.34
23/03/25,20564.34
24/03/25,100564.34
24/03/25,20564.34
24/03/25,19164.34
24/03/25,17764.34
24/03/25,16364.34
24/03/25,14964.34
24/03/25,13564.34
24/03/25,12064.34
24/03/25,10564.34
25/03/25,73656.6
25/03/25,10656.6
27/03/25,11405.4
28/03/25,11814.8
29/03/25,450396.17
29/03/25,10396.17
29/03/25,10501.17
31/03/25,20501.17
01/04/25,20643.17
01/04/25,16476.17
01/04/25,20643.17
01/04/25,19143.17
01/04/25,17743.17
01/04/25,16343.17
01/04/25,14943.17
01/04/25,13543.17
01/04/25,12143.17
01/04/25,10643.17
02/04/25,210643.17
02/04/25,10643.17
02/04/25,140643.17
02/04/25,10643.17
04/04/25,78751.68
04/04/25,10751.68
07/04/25,20751.68
08/04/25,19351.68
08/04/25,17951.68
08/04/25,16551.68
08/04/25,15151.68
08/04/25,13751.68
08/04/25,12251.68
08/04/25,10751.68
09/04/25,216015.42
09/04/25,261325.18
09/04/25,428856.69
09/04/25,10856.69
11/04/25,20856.69
11/04/25,10856.69
12/04/25,12104.52
12/04/25,10104.52
14/04/25,20104.52
15/04/25,18604.52
15/04/25,17204.52
15/04/25,15804.52
15/04/25,14304.52
15/04/25,12904.52
15/04/25,11504.52
15/04/25,10104.52
16/04/25,10205.32
21/04/25,20205.32
22/04/25,21754.32
22/04/25,20254.32
22/04/25,18754.32
22/04/25,17354.32
22/04/25,15954.32
22/04/25,14554.32
22/04/25,13154.32
22/04/25,11754.32
28/04/25,21754.32
29/04/25,141754.32
29/04/25,140354.32
29/04/25,138954.32
29/04/25,137554.32
29/04/25,136154.32
29/04/25,134754.32
29/04/25,133254.32
29/04/25,131754.32
29/04/25,11754.32
30/04/25,14977.98
30/04/25,10977.98
01/05/25,6810.98
01/05/25,10977.98
05/05/25,20977.98
06/05/25,22526.98
06/05/25,21126.98
06/05/25,19726.98
06/05/25,18326.98
06/05/25,16926.98
06/05/25,15526.98
06/05/25,14026.98
06/05/25,12526.98
06/05/25,12652.98
08/05/25,30352.98
08/05/25,10352.98
08/05/25,8853.98
09/05/25,272921.41
09/05/25,10921.41
12/05/25,20921.41
13/05/25,19521.41
13/05/25,18121.41
13/05/25,16721.41
13/05/25,15321.41
13/05/25,13921.41
13/05/25,12421.41
13/05/25,10921.41
15/05/25,11091.81
17/05/25,11377.81
19/05/25,21377.81
20/05/25,19977.81
20/05/25,18577.81
20/05/25,17177.81
20/05/25,15777.81
20/05/25,14377.81
20/05/25,12877.81
20/05/25,11377.81
20/05/25,11917.81
23/05/25,411917.81
23/05/25,211917.81
23/05/25,36917.81
23/05/25,11917.81
24/05/25,15840.69
24/05/25,10840.69
